agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,canonical_agent_id
AGT0000386,EMP00905,Vikram Shah,VND0000013,DIGITAL,INACTIVE,2024-07-10 18:59:36,2025-08-31 01:45:17,CAN_AGENT_68_Vikram_Shah
AGT0000057,EMP00798,Rahul Verma,VND0000004,FIELD,INACTIVE,2025-04-10 18:42:30,2025-06-06 19:28:42,CAN_AGENT_67_Rahul_Verma
AGT0000364,EMP00273,Pooja Nair,VND0000005,T1,ACTIVE,2024-07-06 07:19:40,2026-06-27 20:58:07,CAN_AGENT_66_Pooja_Nair
AGT0000029,EMP01095,Sneha Das,VND0000004,T1,ACTIVE,2025-11-29 05:54:45,2025-06-29 00:55:37,CAN_AGENT_68_Sneha_Das
AGT0000915,EMP00426,Vikram Shah,VND0000013,T3,INACTIVE,2024-09-29 06:40:31,2026-03-26 12:34:35,CAN_AGENT_69_Vikram_Shah
AGT0000973,EMP00029,Rahul Verma,VND0000003,DIGITAL,SUSPENDED,2025-07-27 09:13:12,2025-05-05 10:52:14,CAN_AGENT_68_Rahul_Verma
AGT0000083,EMP00719,Rohan Patel,VND0000010,FIELD,SUSPENDED,2024-01-26 18:23:18,2026-04-09 02:40:54,CAN_AGENT_64_Rohan_Patel
AGT0000977,EMP00672,Aarav Sharma,VND0000008,DIGITAL,SUSPENDED,2025-11-02 22:15:37,2025-09-03 22:00:29,CAN_AGENT_69_Aarav_Sharma
AGT0000797,EMP00867,Rohan Patel,VND0000009,T3,INACTIVE,2025-07-05 00:52:14,2026-06-09 06:27:40,CAN_AGENT_65_Rohan_Patel
AGT0000312,EMP00592,Aarav Sharma,VND0000015,DIGITAL,INACTIVE,2025-07-01 11:16:43,2026-04-24 23:49:20,CAN_AGENT_70_Aarav_Sharma
AGT0000438,EMP00497,Neha Singh,VND0000003,FIELD,ACTIVE,2024-07-26 09:54:26,2025-03-25 19:27:16,CAN_AGENT_65_Neha_Singh
AGT0000880,EMP00154,Rahul Verma,VND0000011,T3,SUSPENDED,2024-08-26 20:54:55,2025-09-16 17:46:00,CAN_AGENT_69_Rahul_Verma
AGT0000369,EMP00611,Neha Singh,VND0000001,T3,SUSPENDED,2024-03-11 11:47:03,2025-01-11 20:34:46,CAN_AGENT_66_Neha_Singh
AGT0000293,EMP00224,Pooja Nair,VND0000004,T3,INACTIVE,2024-03-22 17:05:50,2026-02-02 23:10:51,CAN_AGENT_67_Pooja_Nair
AGT0000182,EMP00157,Amit Kumar,VND0000013,T1,ACTIVE,2025-04-09 06:33:34,2025-04-20 15:02:43,CAN_AGENT_70_Amit_Kumar
AGT0000564,EMP00692,Rohan Patel,VND0000011,DIGITAL,ACTIVE,2025-10-31 06:39:56,2025-11-23 07:25:32,CAN_AGENT_66_Rohan_Patel
AGT0000446,EMP00256,Rohan Patel,VND0000007,T1,INACTIVE,2025-11-03 22:57:41,2025-10-09 17:23:46,CAN_AGENT_67_Rohan_Patel
AGT0000088,EMP00189,Priya Mehta,VND0000002,T1,SUSPENDED,2024-07-12 06:59:38,2026-07-12 07:22:04,CAN_AGENT_64_Priya_Mehta
AGT0000648,EMP00283,Vikram Shah,VND0000009,T3,SUSPENDED,2024-02-12 00:33:10,2026-01-13 15:21:16,CAN_AGENT_70_Vikram_Shah
AGT0000168,EMP00250,Sneha Das,VND0000007,T2,SUSPENDED,2024-08-02 00:31:36,2026-06-09 02:51:54,CAN_AGENT_69_Sneha_Das
AGT0000781,EMP00916,Rohan Patel,VND0000005,T1,INACTIVE,2025-09-25 03:30:48,2026-04-14 20:12:43,CAN_AGENT_68_Rohan_Patel
AGT0000242,EMP00230,Rohan Patel,VND0000010,T3,ACTIVE,2024-03-26 13:46:38,2025-08-16 15:52:23,CAN_AGENT_69_Rohan_Patel
AGT0000898,EMP00016,Aarav Sharma,VND0000001,DIGITAL,ACTIVE,2025-06-30 09:49:28,2025-09-07 11:01:25,CAN_AGENT_71_Aarav_Sharma
AGT0000979,EMP00205,Priya Mehta,VND0000003,FIELD,INACTIVE,2025-08-05 04:21:35,2025-09-19 22:00:13,CAN_AGENT_65_Priya_Mehta
AGT0000437,EMP00625,Priya Mehta,VND0000006,T1,INACTIVE,2024-02-01 19:48:21,2026-03-02 17:05:02,CAN_AGENT_66_Priya_Mehta
AGT0000104,EMP00799,Aarav Sharma,VND0000012,T3,INACTIVE,2024-04-20 23:24:36,2026-04-13 19:22:58,CAN_AGENT_72_Aarav_Sharma
AGT0000169,EMP00421,Ananya Rao,VND0000011,T1,ACTIVE,2024-01-14 05:21:27,2025-05-30 23:09:01,CAN_AGENT_68_Ananya_Rao
AGT0000002,EMP00424,Pooja Nair,VND0000009,T1,ACTIVE,2025-01-29 05:17:24,2026-06-10 01:14:28,CAN_AGENT_68_Pooja_Nair
AGT0000650,EMP00232,Vikram Shah,VND0000015,T1,ACTIVE,2024-07-07 08:42:24,2026-06-18 00:46:37,CAN_AGENT_71_Vikram_Shah
AGT0000828,EMP00795,Sneha Das,VND0000012,FIELD,ACTIVE,2025-01-03 01:28:23,2026-05-31 11:14:03,CAN_AGENT_70_Sneha_Das
AGT0000276,EMP00747,Amit Kumar,VND0000008,T3,SUSPENDED,2025-04-29 15:47:18,2025-06-08 04:09:06,CAN_AGENT_71_Amit_Kumar
AGT0000894,EMP00267,Amit Kumar,VND0000004,T3,ACTIVE,2025-08-04 07:38:24,2026-06-08 09:07:04,CAN_AGENT_72_Amit_Kumar
AGT0000989,EMP00140,Rohan Patel,VND0000004,T2,ACTIVE,2025-11-16 05:04:06,2026-06-07 09:04:54,CAN_AGENT_70_Rohan_Patel
AGT0000496,EMP00757,Rahul Verma,VND0000006,T1,INACTIVE,2024-04-30 18:14:09,2026-02-02 11:49:29,CAN_AGENT_70_Rahul_Verma
AGT0000983,EMP00524,Amit Kumar,VND0000014,T1,SUSPENDED,2025-03-24 20:40:01,2025-10-02 21:14:19,CAN_AGENT_73_Amit_Kumar
AGT0000353,EMP00426,Neha Singh,VND0000006,FIELD,SUSPENDED,2024-10-25 00:32:54,2025-04-09 18:59:58,CAN_AGENT_67_Neha_Singh
AGT0000854,EMP00784,Pooja Nair,VND0000009,T2,INACTIVE,2024-11-24 23:18:20,2026-07-01 17:42:40,CAN_AGENT_69_Pooja_Nair
AGT0000423,EMP00610,Priya Mehta,VND0000009,T2,SUSPENDED,2024-09-14 18:15:12,2025-01-10 01:29:55,CAN_AGENT_67_Priya_Mehta
AGT0000455,EMP00309,Pooja Nair,VND0000002,T1,SUSPENDED,2025-07-27 21:58:17,2025-03-05 14:00:27,CAN_AGENT_70_Pooja_Nair
AGT0000985,EMP00883,Rohan Patel,VND0000007,T2,ACTIVE,2025-11-16 11:00:56,2026-02-02 19:30:56,CAN_AGENT_71_Rohan_Patel
AGT0000936,EMP00942,Pooja Nair,VND0000008,T2,SUSPENDED,2024-05-08 12:01:14,2025-10-21 07:00:46,CAN_AGENT_71_Pooja_Nair
AGT0000365,EMP00446,Neha Singh,VND0000013,T3,ACTIVE,2024-06-07 02:25:29,2026-06-29 01:31:00,CAN_AGENT_68_Neha_Singh
AGT0000365,EMP00346,Aarav Sharma,VND0000004,FIELD,SUSPENDED,2025-03-13 14:15:36,2025-06-02 17:52:08,CAN_AGENT_73_Aarav_Sharma
AGT0000338,EMP00527,Rohan Patel,VND0000009,FIELD,SUSPENDED,2025-11-18 12:33:46,2025-01-25 23:48:29,CAN_AGENT_72_Rohan_Patel
AGT0000178,EMP01099,Priya Mehta,VND0000008,T2,SUSPENDED,2025-04-02 13:38:53,2025-05-24 05:04:21,CAN_AGENT_68_Priya_Mehta
AGT0000367,EMP00034,Ananya Rao,VND0000012,DIGITAL,SUSPENDED,2025-02-08 12:11:57,2025-02-23 02:02:20,CAN_AGENT_69_Ananya_Rao
AGT0000562,EMP00698,Vikram Shah,VND0000001,T3,ACTIVE,2024-09-15 11:46:21,2026-06-02 17:47:48,CAN_AGENT_72_Vikram_Shah
AGT0000798,EMP01058,Ananya Rao,VND0000004,T3,SUSPENDED,2025-10-07 18:00:04,2025-03-18 04:39:42,CAN_AGENT_70_Ananya_Rao
AGT0000173,EMP00595,Ananya Rao,VND0000002,DIGITAL,INACTIVE,2025-05-20 18:19:48,2026-05-19 06:11:47,CAN_AGENT_71_Ananya_Rao
AGT0000621,EMP00034,Rahul Verma,VND0000009,T2,INACTIVE,2024-04-19 06:32:33,2025-02-26 15:40:42,CAN_AGENT_71_Rahul_Verma
AGT0000451,EMP00546,Priya Mehta,VND0000015,T3,SUSPENDED,2024-02-19 15:54:27,2025-03-30 01:58:43,CAN_AGENT_69_Priya_Mehta
AGT0000447,EMP00978,Rahul Verma,VND0000012,T3,SUSPENDED,2024-01-17 21:50:56,2026-07-06 04:08:41,CAN_AGENT_72_Rahul_Verma
AGT0000804,EMP00584,Neha Singh,VND0000004,T3,SUSPENDED,2024-02-28 22:57:09,2026-01-05 19:26:45,CAN_AGENT_69_Neha_Singh
AGT0000797,EMP01082,Sneha Das,VND0000012,T1,ACTIVE,2024-01-11 02:05:01,2026-01-13 01:19:27,CAN_AGENT_71_Sneha_Das
AGT0000041,EMP01010,Rahul Verma,VND0000011,FIELD,ACTIVE,2025-10-07 12:44:33,2025-10-03 14:09:38,CAN_AGENT_73_Rahul_Verma
AGT0000949,EMP00776,Neha Singh,VND0000004,FIELD,INACTIVE,2025-08-31 17:02:47,2025-09-02 17:03:21,CAN_AGENT_70_Neha_Singh
AGT0000131,EMP00499,Vikram Shah,VND0000004,T2,INACTIVE,2024-04-19 03:39:32,2025-02-01 18:34:35,CAN_AGENT_73_Vikram_Shah
AGT0000858,EMP00468,Rahul Verma,VND0000005,DIGITAL,SUSPENDED,2024-08-07 05:49:26,2025-12-28 22:59:30,CAN_AGENT_74_Rahul_Verma
AGT0000005,EMP00062,Priya Mehta,VND0000011,T3,ACTIVE,2025-08-17 12:27:50,2026-03-08 00:32:40,CAN_AGENT_70_Priya_Mehta
AGT0000700,EMP00908,Ananya Rao,VND0000007,FIELD,ACTIVE,2025-01-05 07:30:33,2026-05-06 19:15:38,CAN_AGENT_72_Ananya_Rao
AGT0000258,EMP00476,Sneha Das,VND0000002,T3,INACTIVE,2025-04-18 08:15:33,2025-05-04 18:42:33,CAN_AGENT_72_Sneha_Das
AGT0000408,EMP00123,Pooja Nair,VND0000008,FIELD,ACTIVE,2025-10-18 16:27:59,2026-01-27 20:34:19,CAN_AGENT_72_Pooja_Nair
AGT0000639,EMP00321,Priya Mehta,VND0000014,T1,ACTIVE,2025-09-12 03:35:14,2026-07-25 01:36:43,CAN_AGENT_71_Priya_Mehta
AGT0000218,EMP00286,Neha Singh,VND0000014,T3,SUSPENDED,2024-01-30 03:14:02,2026-03-03 17:30:29,CAN_AGENT_71_Neha_Singh
AGT0000960,EMP00422,Neha Singh,VND0000012,T3,ACTIVE,2025-04-28 10:13:28,2025-10-23 16:37:30,CAN_AGENT_72_Neha_Singh
AGT0000803,EMP01037,Pooja Nair,VND0000011,T3,INACTIVE,2025-11-07 11:51:00,2025-12-01 13:54:50,CAN_AGENT_73_Pooja_Nair
AGT0000089,EMP00349,Pooja Nair,VND0000001,T3,SUSPENDED,2024-10-21 03:18:30,2025-12-20 01:05:20,CAN_AGENT_74_Pooja_Nair
AGT0000282,EMP00329,Rohan Patel,VND0000001,T1,SUSPENDED,2025-07-22 14:26:07,2025-08-18 15:37:53,CAN_AGENT_73_Rohan_Patel
AGT0000528,EMP00795,Amit Kumar,VND0000002,T1,SUSPENDED,2025-09-27 01:38:43,2025-02-06 19:46:16,CAN_AGENT_74_Amit_Kumar
AGT0000206,EMP00670,Rohan Patel,VND0000013,T3,ACTIVE,2025-05-14 03:01:11,2026-01-20 20:11:00,CAN_AGENT_74_Rohan_Patel
AGT0000531,EMP00536,Rahul Verma,VND0000014,FIELD,INACTIVE,2024-08-27 00:49:55,2025-06-11 01:39:43,CAN_AGENT_75_Rahul_Verma
AGT0000637,EMP01001,Priya Mehta,VND0000002,DIGITAL,SUSPENDED,2024-05-21 21:43:14,2026-04-29 08:44:59,CAN_AGENT_72_Priya_Mehta
AGT0000452,EMP00411,Pooja Nair,VND0000003,T3,SUSPENDED,2024-10-02 02:33:58,2025-01-21 22:06:31,CAN_AGENT_75_Pooja_Nair
AGT0000443,EMP00799,Neha Singh,VND0000013,T1,INACTIVE,2024-09-25 19:53:41,2025-08-03 05:05:19,CAN_AGENT_73_Neha_Singh
AGT0000255,EMP00641,Neha Singh,VND0000001,T1,SUSPENDED,2025-06-16 14:27:34,2026-01-17 09:00:36,CAN_AGENT_74_Neha_Singh
AGT0000115,EMP00192,Sneha Das,VND0000005,T2,INACTIVE,2025-06-28 22:26:32,2025-06-10 14:54:17,CAN_AGENT_73_Sneha_Das
AGT0000243,EMP00606,Neha Singh,VND0000013,FIELD,INACTIVE,2025-10-09 18:09:25,2025-12-30 01:06:11,CAN_AGENT_75_Neha_Singh
AGT0000051,EMP00958,Ananya Rao,VND0000008,DIGITAL,SUSPENDED,2025-03-07 21:54:31,2025-07-27 23:17:35,CAN_AGENT_73_Ananya_Rao
AGT0000500,EMP01054,Sneha Das,VND0000011,FIELD,ACTIVE,2025-07-23 11:16:16,2025-12-25 10:15:26,CAN_AGENT_74_Sneha_Das
AGT0000109,EMP00487,Sneha Das,VND0000015,T2,INACTIVE,2024-02-24 03:30:14,2025-12-27 11:34:56,CAN_AGENT_75_Sneha_Das
AGT0000869,EMP00469,Priya Mehta,VND0000006,T3,INACTIVE,2025-10-03 18:14:57,2025-09-12 08:09:07,CAN_AGENT_73_Priya_Mehta
AGT0000850,EMP00171,Rohan Patel,VND0000015,FIELD,SUSPENDED,2025-04-30 10:40:43,2025-03-12 07:06:24,CAN_AGENT_75_Rohan_Patel
AGT0000689,EMP01041,Aarav Sharma,VND0000005,T3,INACTIVE,2025-01-17 09:08:30,2026-05-17 07:07:03,CAN_AGENT_74_Aarav_Sharma
AGT0000587,EMP00073,Ananya Rao,VND0000005,DIGITAL,INACTIVE,2025-03-10 05:56:25,2026-04-02 20:26:37,CAN_AGENT_74_Ananya_Rao
AGT0000785,EMP00509,Aarav Sharma,VND0000009,DIGITAL,ACTIVE,2025-03-20 07:38:34,2026-02-28 16:23:21,CAN_AGENT_75_Aarav_Sharma
AGT0000218,EMP00448,Vikram Shah,VND0000009,T1,SUSPENDED,2024-02-27 22:55:07,2025-11-22 04:19:42,CAN_AGENT_74_Vikram_Shah
AGT0000305,EMP01088,Ananya Rao,VND0000015,DIGITAL,ACTIVE,2024-12-27 03:13:08,2025-08-20 10:27:32,CAN_AGENT_75_Ananya_Rao
AGT0000584,EMP00876,Priya Mehta,VND0000007,T1,SUSPENDED,2025-01-02 21:38:32,2025-10-31 16:28:28,CAN_AGENT_74_Priya_Mehta
AGT0000473,EMP00045,Priya Mehta,VND0000002,FIELD,SUSPENDED,2024-03-19 03:03:51,2026-03-04 12:28:41,CAN_AGENT_75_Priya_Mehta
AGT0000868,EMP00021,Amit Kumar,VND0000013,FIELD,SUSPENDED,2024-06-15 16:34:52,2025-01-27 04:50:32,CAN_AGENT_75_Amit_Kumar
AGT0000968,EMP01035,Vikram Shah,VND0000011,T1,ACTIVE,2025-11-09 09:52:58,2025-04-04 09:22:31,CAN_AGENT_75_Vikram_Shah
